,PSNR,SSIM
203,38.784903714090795,0.9704203342015846
204,38.493370533140414,0.9577138823148617
205,38.65434998058934,0.9696388220690934
206,38.24623051084064,0.9661499897561765
207,38.62108342702042,0.9695460807860864
208,38.704635292813116,0.9702114505268892
209,38.60376546927921,0.9685477473049363
210,38.412815229402774,0.9504527149280771
211,38.76204403289782,0.9700408366302958
212,38.62773161990825,0.9611942669648592
213,38.71830919610791,0.960791713112492
214,38.76730224908972,0.9644446712503385
215,38.74197853596101,0.9556130161528216
216,38.80845241942644,0.9704792330100914
217,38.9083553333059,0.9683001744562346
218,38.500231914194586,0.9620853947860443
219,38.744616921877416,0.9703370211538119
220,38.84114326151859,0.9708172308168954
221,38.73597207585566,0.9702525487039382
222,38.48356503239195,0.9674413884393889
223,38.77004651654417,0.9688865412737445
224,38.936107488090094,0.9693751772714375
225,38.71749659883814,0.9688049022114016
226,38.916699687843305,0.9710034306133867
227,38.673855087430354,0.9605845629820098
228,38.54516932112807,0.9541086331689318
229,38.41887921184228,0.9509782479689651
230,38.71684124754848,0.9688962511706791
231,37.8417336838919,0.9380055434332969
232,38.915234477909976,0.9714394549588071
233,38.60166779743819,0.9575668265553492
234,38.85706919678717,0.9706515115684948
235,38.859444763533574,0.9692094790188897
236,38.65959173880036,0.9697489102706818
237,38.584160357616874,0.9558507878619252
238,38.85982250952287,0.9711884100317616
239,38.804054912939336,0.9691319023092831
240,38.1321667888672,0.9527837486271683
241,38.586517028134864,0.9589143419120812
242,38.66253712547875,0.9664631431828432
243,38.04518753319002,0.9495345278915892
244,38.83007835034802,0.9678800376185158
245,38.43661262118163,0.9518890126232855
246,36.77454010460225,0.9306570792853769
247,38.83298962528605,0.969518776542077
248,38.918856079192935,0.9701825198269524
249,38.99208772358508,0.9696669737126983
250,38.496780806867044,0.9667268480803475
251,38.90568364641142,0.9710055303101046
252,38.7418258916093,0.9693720488350145
253,37.33342109068338,0.9408427572698744
254,38.85561963445415,0.9673484082572444
255,38.72048996659548,0.9689590839344173
256,38.93299136453082,0.9711560282119382
257,38.84666384719708,0.9710886274923993
258,38.99101989075322,0.9718698447820036
259,35.50052183770743,0.9452809681667947
260,38.71388786216082,0.970013399433963
261,38.81282553920149,0.9697332634480795
262,38.81779500685795,0.96880408180322
263,38.91372118808913,0.9712958483588218
264,38.788262838881636,0.9705637085699549
265,38.823156482491406,0.9684611326235429
266,38.79252118902482,0.9707958171548394
267,38.85854809606622,0.9696008070787233
268,38.802833544751564,0.9697304450269779
269,38.75069710258444,0.9703205799205865
270,38.775901638419576,0.970584770051592
